EID,Abstract,Year,Title
2-s2.0-85124158533,https://www.scopus.com/record/display.url?eid=2-s2.0-85124158533&origin=resultslist,2022,Atomic-Scale Observation of Unusual Dislocations in GaAs-GaAsSb Heterostructured Nanowires
2-s2.0-85165441826,https://www.scopus.com/record/display.url?eid=2-s2.0-85165441826&origin=resultslist,2023,Testing of Constant Parameters for Semi-Parametric Functional Coefficient Models with Integrated Covariates
2-s2.0-85127357592,https://www.scopus.com/record/display.url?eid=2-s2.0-85127357592&origin=resultslist,2021,Correlated idiosyncratic volatility shocks
2-s2.0-85176340078,https://www.scopus.com/record/display.url?eid=2-s2.0-85176340078&origin=resultslist,2023,Design and resonator-assisted characterization of low-loss waveguide crossings on thin-film lithium niobate
2-s2.0-85149808521,https://www.scopus.com/record/display.url?eid=2-s2.0-85149808521&origin=resultslist,2023,"An On-Wall-Rotating Strategy for Effective Upstream Motion of Untethered Millirobot: Principle, Design, and Demonstration"
2-s2.0-85180675539,https://www.scopus.com/record/display.url?eid=2-s2.0-85180675539&origin=resultslist,2023,MobileSAM-Track: Lightweight One-Shot Tracking and Segmentation of Small Objects on Edge Devices
2-s2.0-85191875864,https://www.scopus.com/record/display.url?eid=2-s2.0-85191875864&origin=resultslist,2023,The ongoing AI-regulation debate in the EU and its influence on the emerging economies: A new case for the 'Brussels Effect'?
2-s2.0-85174635009,https://www.scopus.com/record/display.url?eid=2-s2.0-85174635009&origin=resultslist,2023,"Visual Data Compression for Metaverse: Technology, Standard, and Challenges"
2-s2.0-85116623850,https://www.scopus.com/record/display.url?eid=2-s2.0-85116623850&origin=resultslist,2021,On propagation of waves in pressurized fiber-reinforced hyperelastic tubes based on a reduced model
2-s2.0-85176330664,https://www.scopus.com/record/display.url?eid=2-s2.0-85176330664&origin=resultslist,2023,"Modeling the relationships among teacher instruction, learner belief, and learning strategies in Chinese character learning by alphabetic learners"
2-s2.0-85175356304,https://www.scopus.com/record/display.url?eid=2-s2.0-85175356304&origin=resultslist,2023,Avoid non-diagnostic EUS-FNA: a DNN model as a possible gatekeeper to distinguish pancreatic lesions prone to inconclusive biopsy
2-s2.0-85179877638,https://www.scopus.com/record/display.url?eid=2-s2.0-85179877638&origin=resultslist,2022,Acoustic imaging assisted by unsupervised learning approach
2-s2.0-85176140020,https://www.scopus.com/record/display.url?eid=2-s2.0-85176140020&origin=resultslist,2023,Moiré metalens-based fluorescence optical sectioning microscopy
2-s2.0-85177526024,https://www.scopus.com/record/display.url?eid=2-s2.0-85177526024&origin=resultslist,2023,"Untethered Miniature Soft Robots: Materials, Fabrications, and Applications"
2-s2.0-85164032844,https://www.scopus.com/record/display.url?eid=2-s2.0-85164032844&origin=resultslist,2023,Improved Tradeoffs for Leader Election
2-s2.0-85134874622,https://www.scopus.com/record/display.url?eid=2-s2.0-85134874622&origin=resultslist,2022,Floquet Mode Circulation using a Coarsely Discretized Dielectric Huygens' Metasurface
2-s2.0-85179512463,https://www.scopus.com/record/display.url?eid=2-s2.0-85179512463&origin=resultslist,2023,A Compact Wideband Meander-Line Based Dipole Antenna for Satellite Communications
2-s2.0-85135020549,https://www.scopus.com/record/display.url?eid=2-s2.0-85135020549&origin=resultslist,2022,DRL4IR: 3rd Workshop on Deep Reinforcement Learning for Information Retrieval
2-s2.0-85118656822,https://www.scopus.com/record/display.url?eid=2-s2.0-85118656822&origin=resultslist,2021,3D Morphology of Internal Defects in Wooden Products Based on Computed Tomography
2-s2.0-85159938584,https://www.scopus.com/record/display.url?eid=2-s2.0-85159938584&origin=resultslist,2023,"Complement C4-deficient mice have a high mortality rate during PTZ-induced epileptic seizures, which correlates with cognitive problems and the deficiency in the expression of Egr1 and other immediate early genes"
2-s2.0-85162904517,https://www.scopus.com/record/display.url?eid=2-s2.0-85162904517&origin=resultslist,2023,A Millimeter-Wave Wideband Antenna Module With Switchable Fan-Beam Radiation for Wide Coverage of 5G IoT Applications
2-s2.0-85126470471,https://www.scopus.com/record/display.url?eid=2-s2.0-85126470471&origin=resultslist,2021,QOE-BASED NEURAL LIVE STREAMING METHOD WITH CONTINUOUS DYNAMIC ADAPTIVE VIDEO QUALITY CONTROL
2-s2.0-85107555897,https://www.scopus.com/record/display.url?eid=2-s2.0-85107555897&origin=resultslist,2023,Estimation in quantile regression models for correlated data with diverging number of covariates and large cluster sizes
2-s2.0-85181147611,https://www.scopus.com/record/display.url?eid=2-s2.0-85181147611&origin=resultslist,2021,Robust Capon Beamforming via Refining Steering Vector Based on Fractional Semidefinite Relaxation
2-s2.0-85176494873,https://www.scopus.com/record/display.url?eid=2-s2.0-85176494873&origin=resultslist,2023,Resolving Temperature-Dependent Hydrate Nucleation Pathway: The Role of “Transition Layer”
2-s2.0-85167615043,https://www.scopus.com/record/display.url?eid=2-s2.0-85167615043&origin=resultslist,2023,Charge-Mediated Copper-Iodide-Based Artificial Synaptic Device with Ultrahigh Neuromorphic Efficacy
2-s2.0-85185374043,https://www.scopus.com/record/display.url?eid=2-s2.0-85185374043&origin=resultslist,2023,Input Uncertainty Quantification Via Simulation Bootstrapping
2-s2.0-85155724690,https://www.scopus.com/record/display.url?eid=2-s2.0-85155724690&origin=resultslist,2022,From mechanism to organicism: thoughts on linear perspective and re-contextualizing contemporary Chinese art
2-s2.0-85091687494,https://www.scopus.com/record/display.url?eid=2-s2.0-85091687494&origin=resultslist,2021,"Bank credit tightening, debt market frictions, and corporate yield spreads"
2-s2.0-85184825159,https://www.scopus.com/record/display.url?eid=2-s2.0-85184825159&origin=resultslist,2023,Fine-grained Conversational Decoding via Isotropic and Proximal Search
2-s2.0-85186977778,https://www.scopus.com/record/display.url?eid=2-s2.0-85186977778&origin=resultslist,2022,Artificial Intelligent Meta-optic Imaging and Edge-sensing
2-s2.0-85187404396,https://www.scopus.com/record/display.url?eid=2-s2.0-85187404396&origin=resultslist,2023,Adaptive Top- K in SGD for Communication-Efficient Distributed Learning
2-s2.0-85178090185,https://www.scopus.com/record/display.url?eid=2-s2.0-85178090185&origin=resultslist,2023,Effect of metal-tolerant and plant growth promoting bacteria on Vigna mungo growth and metal accumulation (remediation) efficiency in metal-polluted soil: An in-vitro study
2-s2.0-85175614578,https://www.scopus.com/record/display.url?eid=2-s2.0-85175614578&origin=resultslist,2023,Enzymatic digestibility of lignocellulosic wood biomass: Effect of enzyme treatment in supercritical carbon dioxide and biomass pretreatment
2-s2.0-85179295216,https://www.scopus.com/record/display.url?eid=2-s2.0-85179295216&origin=resultslist,2023,An Empirical Study Towards Prompt-Tuning for Graph Contrastive Pre-Training in Recommendations
2-s2.0-85172466792,https://www.scopus.com/record/display.url?eid=2-s2.0-85172466792&origin=resultslist,2021,Arbitrary Order Exceptional Point Induced by Photonic Spin-Orbit Interaction
2-s2.0-85145654404,https://www.scopus.com/record/display.url?eid=2-s2.0-85145654404&origin=resultslist,2022,Enhanced U-Net for Computer-aided Diagnosis with Cetacean Postmortem CT Scan
2-s2.0-85171287292,https://www.scopus.com/record/display.url?eid=2-s2.0-85171287292&origin=resultslist,2023,Facility Location Games with Thresholds
2-s2.0-85191153997,https://www.scopus.com/record/display.url?eid=2-s2.0-85191153997&origin=resultslist,2023,IEQ Project at a Children's Library
2-s2.0-85144788066,https://www.scopus.com/record/display.url?eid=2-s2.0-85144788066&origin=resultslist,2023,Decode-and-Compare: An Efficient Verification Scheme for Coded Distributed Edge Computing
2-s2.0-85172733081,https://www.scopus.com/record/display.url?eid=2-s2.0-85172733081&origin=resultslist,2023,Microstructure and Electron Magnetic Circular Dichroism of Antiphase Boundaries in Magnetic Oxides
2-s2.0-85152667498,https://www.scopus.com/record/display.url?eid=2-s2.0-85152667498&origin=resultslist,2022,THE ANTECEDENTS OF INTENTION TO SETTLE IN CONSTRUCTION DISPUTE NEGOTIATION
2-s2.0-85107990843,https://www.scopus.com/record/display.url?eid=2-s2.0-85107990843&origin=resultslist,2021,Cooperative Output Tracking of Heterogeneous Uncertain Nonlinear Multi-Agent Systems via Distributed Event-Triggered Adaptive Fuzzy Control
2-s2.0-85136806225,https://www.scopus.com/record/display.url?eid=2-s2.0-85136806225&origin=resultslist,2022,Sculpting multipoles for the optical pulling force in an unstructured light beam
2-s2.0-85175547001,https://www.scopus.com/record/display.url?eid=2-s2.0-85175547001&origin=resultslist,2023,Robotic Single-Micropipette Enucleation Method for Zona-free Oocytes
2-s2.0-85168305608,https://www.scopus.com/record/display.url?eid=2-s2.0-85168305608&origin=resultslist,2023,Budget-feasible mechanisms for proportionally selecting agents from groups
2-s2.0-85175433713,https://www.scopus.com/record/display.url?eid=2-s2.0-85175433713&origin=resultslist,2023,A sequential three-way classification model based on risk preference and decision correction[Formula presented]
2-s2.0-85160467666,https://www.scopus.com/record/display.url?eid=2-s2.0-85160467666&origin=resultslist,2023,The Impact of Ambivalent Attitudes on the Helpfulness of Web-Based Reviews: Secondary Analysis of Data From a Large Physician Review Website
2-s2.0-85145194283,https://www.scopus.com/record/display.url?eid=2-s2.0-85145194283&origin=resultslist,2023,"Smooth Solution of Multi-dimensional Nonhomogeneous Conservation Law: Its Formula, and Necessary and Sufficient Blowup Criterion"
2-s2.0-85170106227,https://www.scopus.com/record/display.url?eid=2-s2.0-85170106227&origin=resultslist,2023,Reliability Modeling of Complex Systems Considering Correlated Component Life
2-s2.0-85162885233,https://www.scopus.com/record/display.url?eid=2-s2.0-85162885233&origin=resultslist,2023,CrossChat: Instant Messaging across Different Apps on Mobile Devices
2-s2.0-85121923686,https://www.scopus.com/record/display.url?eid=2-s2.0-85121923686&origin=resultslist,2021,A Julia Implementation of Algorithm NCL for Constrained Optimization
2-s2.0-85173127740,https://www.scopus.com/record/display.url?eid=2-s2.0-85173127740&origin=resultslist,2023,BlueFace: Integrating an Accelerator into the Core's Pipeline through Algorithm-Interface Co-Design for Real-Time SoCs
2-s2.0-85176583987,https://www.scopus.com/record/display.url?eid=2-s2.0-85176583987&origin=resultslist,2023,Plasmonic metallic nanoparticle-based biosensors
2-s2.0-85089520475,https://www.scopus.com/record/display.url?eid=2-s2.0-85089520475&origin=resultslist,2021,Facilitating Effect of Grapheme and Syllable Cues on the Writing Performance of Children with Chinese Dictation Difficulties
2-s2.0-85120460669,https://www.scopus.com/record/display.url?eid=2-s2.0-85120460669&origin=resultslist,2021,Real-Time Study of Coexisting States in Laser Cavity Solitons
2-s2.0-85171729930,https://www.scopus.com/record/display.url?eid=2-s2.0-85171729930&origin=resultslist,2023,Effect of Mo-doping on the stability of D0<sub>22</sub> superlattice and mechanical properties in the Ni<sub>2.1</sub>CoCrFeNb<sub>0.2</sub> high entropy alloy
2-s2.0-85137834236,https://www.scopus.com/record/display.url?eid=2-s2.0-85137834236&origin=resultslist,2022,A Soft-ranked Index Fusion Framework with Saliency Weighting for Image Quality Assessment
2-s2.0-85159689012,https://www.scopus.com/record/display.url?eid=2-s2.0-85159689012&origin=resultslist,2023,Semi-supervised vessel wall detection and segmentation from 3D femoral MR images
2-s2.0-85171766851,https://www.scopus.com/record/display.url?eid=2-s2.0-85171766851&origin=resultslist,2023,Predicting aircraft trajectory uncertainties for terminal airspace design evaluation
2-s2.0-85178978219,https://www.scopus.com/record/display.url?eid=2-s2.0-85178978219&origin=resultslist,2023,"Towards digital special economic zones: New technology, digitalization and transformation"
2-s2.0-85116421438,https://www.scopus.com/record/display.url?eid=2-s2.0-85116421438&origin=resultslist,2021,Incentivizing Private Antitrust Enforcement to Promote Leniency Applications
2-s2.0-85159580452,https://www.scopus.com/record/display.url?eid=2-s2.0-85159580452&origin=resultslist,2023,Effective and efficient neural networks for spike inference from in vivo calcium imaging
2-s2.0-85177217588,https://www.scopus.com/record/display.url?eid=2-s2.0-85177217588&origin=resultslist,2023,Revisiting the linear and nonlinear optical properties of nanoparticle-on-mirror-type plasmonic metasurfaces with transformation optics
2-s2.0-85180759823,https://www.scopus.com/record/display.url?eid=2-s2.0-85180759823&origin=resultslist,2023,Keypoints Dictionary Learning for Fast and Robust Alignment
2-s2.0-85178031374,https://www.scopus.com/record/display.url?eid=2-s2.0-85178031374&origin=resultslist,2023,EGRC-Net: Embedding-Induced Graph Refinement Clustering Network
2-s2.0-85172718655,https://www.scopus.com/record/display.url?eid=2-s2.0-85172718655&origin=resultslist,2023,Research on the Dynamic Simulation Method of Air-Layer Integrated Ceiling Radiant Cooling Panel
2-s2.0-85179812345,https://www.scopus.com/record/display.url?eid=2-s2.0-85179812345&origin=resultslist,2023,A Unified Switching Control Framework for Continuous Robot-Assisted Training
2-s2.0-85176580974,https://www.scopus.com/record/display.url?eid=2-s2.0-85176580974&origin=resultslist,2023,Chinese university students’ preferences for physical activity incentive programs: a discrete choice experiment
2-s2.0-85148633830,https://www.scopus.com/record/display.url?eid=2-s2.0-85148633830&origin=resultslist,2022,A New Decoupling Method Based on Dielectric Loading for MIMO Applications
2-s2.0-85174450434,https://www.scopus.com/record/display.url?eid=2-s2.0-85174450434&origin=resultslist,2023,Algorithms and Hardness for the Longest Common Subsequence of Three Strings and Related Problems
2-s2.0-85140743399,https://www.scopus.com/record/display.url?eid=2-s2.0-85140743399&origin=resultslist,2022,Exploring Synchronous Page Fault Handling
2-s2.0-85140087903,https://www.scopus.com/record/display.url?eid=2-s2.0-85140087903&origin=resultslist,2022,A ROBIN-TYPE DOMAIN DECOMPOSITION METHOD FOR A NOVEL MIXED-TYPE DG METHOD FOR THE COUPLED STOKES-DARCY PROBLEM
2-s2.0-85174714654,https://www.scopus.com/record/display.url?eid=2-s2.0-85174714654&origin=resultslist,2023,Interpretable Deep Biomarker for Serial Monitoring of Carotid Atherosclerosis Based on Three-Dimensional Ultrasound Imaging
2-s2.0-85167807952,https://www.scopus.com/record/display.url?eid=2-s2.0-85167807952&origin=resultslist,2023,Stochastic Event-Triggered Sequential Fusion Filtering for USV Cooperative Localization
2-s2.0-85171547704,https://www.scopus.com/record/display.url?eid=2-s2.0-85171547704&origin=resultslist,2023,Characterization of graphene oxide by pulsed UV nanosecond laser irradiation for flexible electrodes
2-s2.0-85135386928,https://www.scopus.com/record/display.url?eid=2-s2.0-85135386928&origin=resultslist,2022,"Political Theory and Classical Confucianism: A Reply to Wang, Back, Tiwald, and Ames"
2-s2.0-85136319147,https://www.scopus.com/record/display.url?eid=2-s2.0-85136319147&origin=resultslist,2021,"The Prospect of Pragmatic Confucian Democracy: Reply to Dryzek, Macedo, Ackerly, and Li"
2-s2.0-85139957724,https://www.scopus.com/record/display.url?eid=2-s2.0-85139957724&origin=resultslist,2023,Artistic sousveillance in the societal surveillant assemblage–on Dragonfly Eyes and Eye Contact
2-s2.0-85165250316,https://www.scopus.com/record/display.url?eid=2-s2.0-85165250316&origin=resultslist,2023,Credit default swaps and firm risk
2-s2.0-85162204499,https://www.scopus.com/record/display.url?eid=2-s2.0-85162204499&origin=resultslist,2023,Examining live-in foreign domestic helpers correlates and parenting correlates in children's externalizing behavior in Hong Kong
2-s2.0-85125694354,https://www.scopus.com/record/display.url?eid=2-s2.0-85125694354&origin=resultslist,2022,"Plasmid-mediated ciprofloxacin, carbapenem and colistin resistance of a foodborne Escherichia coli isolate"
2-s2.0-85122023407,https://www.scopus.com/record/display.url?eid=2-s2.0-85122023407&origin=resultslist,2021,Managing consistency and consensus measures and adjustment strategies in group decision making with probabilistic linguistic preference relations
2-s2.0-85124561882,https://www.scopus.com/record/display.url?eid=2-s2.0-85124561882&origin=resultslist,2021,IMPROVING OVERALL EQUIPMENT EFFECTIVENESS BY ENABLING AUTONOMOUS MAINTENANCE PILLAR FOR INTEGRATED WORK SYSTEMS
2-s2.0-85176401570,https://www.scopus.com/record/display.url?eid=2-s2.0-85176401570&origin=resultslist,2023,Bipartite dielectric Huygens’ metasurface for anomalous refraction
2-s2.0-85098070493,https://www.scopus.com/record/display.url?eid=2-s2.0-85098070493&origin=resultslist,2020,Mode (De)multiplexer without Mode Conversion Based on Three-Core Waveguide Directional Coupler
2-s2.0-85141157358,https://www.scopus.com/record/display.url?eid=2-s2.0-85141157358&origin=resultslist,2022,Telerobotic Operations Using Network Address Translation (NAT) Traversal
2-s2.0-85145686814,https://www.scopus.com/record/display.url?eid=2-s2.0-85145686814&origin=resultslist,2023,"Spatial distribution, abundance, seasonality and environmental relationship of amphioxus in subtropical Hong Kong waters"
2-s2.0-85165537103,https://www.scopus.com/record/display.url?eid=2-s2.0-85165537103&origin=resultslist,2023,Experimental studies on sidewall pool fire for assessing green façades hazard
2-s2.0-85163307121,https://www.scopus.com/record/display.url?eid=2-s2.0-85163307121&origin=resultslist,2022,Asymptotic Optimality for Active Learning Processes
2-s2.0-85149339710,https://www.scopus.com/record/display.url?eid=2-s2.0-85149339710&origin=resultslist,2022,Event Tubelet Compressor: Generating Compact Representations for Event-Based Action Recognition
2-s2.0-85128713352,https://www.scopus.com/record/display.url?eid=2-s2.0-85128713352&origin=resultslist,2022,Influences of Boundary Slip Coating on Elastohydrodynamically Lubricated Contacts
2-s2.0-85168278335,https://www.scopus.com/record/display.url?eid=2-s2.0-85168278335&origin=resultslist,2023,Asynchronous Static Output-Feedback Control of Markovian Jump Linear Systems
2-s2.0-85185343253,https://www.scopus.com/record/display.url?eid=2-s2.0-85185343253&origin=resultslist,2023,Optimizing End-to-End Latency of Sporadic Cause-Effect Chains Using Priority Inheritance
2-s2.0-85090099838,https://www.scopus.com/record/display.url?eid=2-s2.0-85090099838&origin=resultslist,2020,SVLR: Genome Structure Variant Detection Using Long Read Sequencing Data
2-s2.0-85132011632,https://www.scopus.com/record/display.url?eid=2-s2.0-85132011632&origin=resultslist,2022,Application of machine learning for defect detection in FRP-bonded systems with different defect sizes
2-s2.0-85134426463,https://www.scopus.com/record/display.url?eid=2-s2.0-85134426463&origin=resultslist,2022,Oxidation of Hypophosphorous Acid by a Ruthenium(VI) Nitrido Complex in Aqueous Acidic Solution. Evidence for a Proton-Coupled N-Atom Transfer Mechanism
2-s2.0-85164340356,https://www.scopus.com/record/display.url?eid=2-s2.0-85164340356&origin=resultslist,2023,Chinese legal response to the shared motherhood model in lesbians’ family-making
2-s2.0-85186635565,https://www.scopus.com/record/display.url?eid=2-s2.0-85186635565&origin=resultslist,2022,Bringing Credibility Through Portals: Examining the Multiple Information Sources on Information Quality and Credibility
2-s2.0-85162852564,https://www.scopus.com/record/display.url?eid=2-s2.0-85162852564&origin=resultslist,2023,A global strategy based on deep learning for time-dependent optimal reliability design
2-s2.0-85139955893,https://www.scopus.com/record/display.url?eid=2-s2.0-85139955893&origin=resultslist,2023,Empirical comparison of spatial experience between photo-based IVE and real space
2-s2.0-85139480587,https://www.scopus.com/record/display.url?eid=2-s2.0-85139480587&origin=resultslist,2023,Multiple Delay-Moments Based Estimators for True Coherence Bandwidth
2-s2.0-85175158685,https://www.scopus.com/record/display.url?eid=2-s2.0-85175158685&origin=resultslist,2023,Gender-Based Differential Item Function for the Positive and Negative Semantic Dimensions of the Relationship Satisfaction Scale with Item Response Theory
2-s2.0-85187941636,https://www.scopus.com/record/display.url?eid=2-s2.0-85187941636&origin=resultslist,2023,The use of metaphors to construct crisis discourses in describing COVID-19 vaccines in the Chinese and the American news media A corpus-assisted critical approach
2-s2.0-85098058507,https://www.scopus.com/record/display.url?eid=2-s2.0-85098058507&origin=resultslist,2020,Enhanced four-wave mixing in micro-ring resonators with integrated 2D layered graphene oxide films
2-s2.0-85179899258,https://www.scopus.com/record/display.url?eid=2-s2.0-85179899258&origin=resultslist,2023,Tonal and syllabic encoding in overt Cantonese Chinese speech production: An ERP study
2-s2.0-85148905896,https://www.scopus.com/record/display.url?eid=2-s2.0-85148905896&origin=resultslist,2023,Pathological Features and Genomic Characterization of an Actinobacillus equuli subsp. equuli Bearing Unique Virulence-Associated Genes from an Adult Horse with Pleuropneumonia
2-s2.0-85170245791,https://www.scopus.com/record/display.url?eid=2-s2.0-85170245791&origin=resultslist,2023,Modified bow-tie antenna array with efficient electric near-field enhancement for terahertz band
2-s2.0-85137156414,https://www.scopus.com/record/display.url?eid=2-s2.0-85137156414&origin=resultslist,2022,Radiant soma
2-s2.0-85159719694,https://www.scopus.com/record/display.url?eid=2-s2.0-85159719694&origin=resultslist,2023,Weakly-Supervised 3D Medical Image Segmentation Using Geometric Prior and Contrastive Similarity
2-s2.0-85176892818,https://www.scopus.com/record/display.url?eid=2-s2.0-85176892818&origin=resultslist,2023,Efficient Multiple Channels EEG Signal Classification Based on Hierarchical Extreme Learning Machine
2-s2.0-85142776057,https://www.scopus.com/record/display.url?eid=2-s2.0-85142776057&origin=resultslist,2022,Plasmonic Nano-antennas Enhanced Near-infrared Non-invasive Glucose Detection
2-s2.0-85161653965,https://www.scopus.com/record/display.url?eid=2-s2.0-85161653965&origin=resultslist,2023,Effect of Logistic Activation Function and Multiplicative Input Noise on DNN-kWTA Model
2-s2.0-85152223747,https://www.scopus.com/record/display.url?eid=2-s2.0-85152223747&origin=resultslist,2023,Joint task assignment and resource allocation in VFC based on mobility prediction information
2-s2.0-85180773413,https://www.scopus.com/record/display.url?eid=2-s2.0-85180773413&origin=resultslist,2023,Self-Supervised Denoising of Optical Coherence Tomography with Inter-Frame Representation
2-s2.0-85129586309,https://www.scopus.com/record/display.url?eid=2-s2.0-85129586309&origin=resultslist,2022,The Immediate and Retained Effects of One-time Virtual Reality Exposure on Intercultural Sensitivity
2-s2.0-85100303503,https://www.scopus.com/record/display.url?eid=2-s2.0-85100303503&origin=resultslist,2020,Broadband photonic RF channelizer based on a Kerr soliton crystal microcomb
2-s2.0-85187027449,https://www.scopus.com/record/display.url?eid=2-s2.0-85187027449&origin=resultslist,2022,Meta-optic for Intelligent Imaging and Sensing
2-s2.0-85177847696,https://www.scopus.com/record/display.url?eid=2-s2.0-85177847696&origin=resultslist,2023,Low Resolution Face Image Recognition Based on Consistent Discriminant Correlation Analysis with Weight Correction
2-s2.0-85160932817,https://www.scopus.com/record/display.url?eid=2-s2.0-85160932817&origin=resultslist,2023,Fuel for the Fire: How Emotion Deals with the Social Movement in Hong Kong’s Summer of Dissent
2-s2.0-85164536517,https://www.scopus.com/record/display.url?eid=2-s2.0-85164536517&origin=resultslist,2023,Communication-efficient federated learning method via redundant data elimination
2-s2.0-85173720210,https://www.scopus.com/record/display.url?eid=2-s2.0-85173720210&origin=resultslist,2023,Validation of the Cantonese version of the Traditional Chinese Medicine (TCM) Body constitution Questionnaire in elderly people
2-s2.0-85179507587,https://www.scopus.com/record/display.url?eid=2-s2.0-85179507587&origin=resultslist,2023,Wideband Antenna-in-Package Dielectric Resonator Antenna Using High-Resistance Silicon Substrate for Satellite Communications
2-s2.0-85174736553,https://www.scopus.com/record/display.url?eid=2-s2.0-85174736553&origin=resultslist,2023,Transferability-Guided Multi-source Model Adaptation for Medical Image Segmentation
2-s2.0-85148332196,https://www.scopus.com/record/display.url?eid=2-s2.0-85148332196&origin=resultslist,2023,Semiparametric function-on-function quantile regression model with dynamic single-index interactions
2-s2.0-85168604953,https://www.scopus.com/record/display.url?eid=2-s2.0-85168604953&origin=resultslist,2023,Intelligent Design Concept of Rural Light Steel Frame Structure Based on BIM Technology and Genetic Algorithm
2-s2.0-85100574225,https://www.scopus.com/record/display.url?eid=2-s2.0-85100574225&origin=resultslist,2020,Beware of Pity: Stefan Zweig and the Fate of Narrative Empathy under Surveillance
2-s2.0-85146775936,https://www.scopus.com/record/display.url?eid=2-s2.0-85146775936&origin=resultslist,2023,Measuring Academic Representative Papers Based on Graph Autoencoder Framework
2-s2.0-85176250577,https://www.scopus.com/record/display.url?eid=2-s2.0-85176250577&origin=resultslist,2023,Affective Affordance of Message Balloon Animations: An Early Exploration of AniBalloons
2-s2.0-85173958683,https://www.scopus.com/record/display.url?eid=2-s2.0-85173958683&origin=resultslist,2023,PolyQ length-based molecular encoding of vocalization frequency in FOXP2
2-s2.0-85091629413,https://www.scopus.com/record/display.url?eid=2-s2.0-85091629413&origin=resultslist,2020,404 Not Found
2-s2.0-85078442915,https://www.scopus.com/record/display.url?eid=2-s2.0-85078442915&origin=resultslist,2020,Request flow coordination for growing-scale solid-state drives
2-s2.0-85161624518,https://www.scopus.com/record/display.url?eid=2-s2.0-85161624518&origin=resultslist,2023,PENALIZED JACKKNIFE EMPIRICAL LIKELIHOOD IN HIGH DIMENSIONS
2-s2.0-85191941898,https://www.scopus.com/record/display.url?eid=2-s2.0-85191941898&origin=resultslist,2023,Information Security and Privacy Protection Based on Intelligent Encryption and Cryptography
2-s2.0-85181000147,https://www.scopus.com/record/display.url?eid=2-s2.0-85181000147&origin=resultslist,2023,Time warping between main epidemic time series in epidemiological surveillance
2-s2.0-85117611368,https://www.scopus.com/record/display.url?eid=2-s2.0-85117611368&origin=resultslist,2021,Real-Time Study of Coexisting States in Laser Cavity Solitons
2-s2.0-85138186060,https://www.scopus.com/record/display.url?eid=2-s2.0-85138186060&origin=resultslist,2023,Performance implications of peer monitoring among suppliers
2-s2.0-85138408360,https://www.scopus.com/record/display.url?eid=2-s2.0-85138408360&origin=resultslist,2022,Self-folding magnetic Ti–Ni Bi-metallic micro-origami
2-s2.0-85169620976,https://www.scopus.com/record/display.url?eid=2-s2.0-85169620976&origin=resultslist,2023,DLATA: Deep Learning-Assisted transformation alignment of 2D brain slice histology
2-s2.0-85178157498,https://www.scopus.com/record/display.url?eid=2-s2.0-85178157498&origin=resultslist,2023,Effect of Al alloying on microstructures and mechanical properties of Co-free maraging steel
2-s2.0-85168131643,https://www.scopus.com/record/display.url?eid=2-s2.0-85168131643&origin=resultslist,2023,RETRACTED ARTICLE: A hybrid non-local enhanced network for lightweight single image super-resolution
2-s2.0-85162728580,https://www.scopus.com/record/display.url?eid=2-s2.0-85162728580&origin=resultslist,2023,A Novel Winding Connection Sequence of Dual Three-Phase Series-End Winding PMSM Drive for Speed Range Extension
2-s2.0-85167609164,https://www.scopus.com/record/display.url?eid=2-s2.0-85167609164&origin=resultslist,2023,Numerical modeling of Van der Waals interaction between a spherical particle and rough surfaces with different planar asperity distributions
2-s2.0-85141724228,https://www.scopus.com/record/display.url?eid=2-s2.0-85141724228&origin=resultslist,2022,Solid-State Displacement Synthesis of Alkaline-Earth Selenide for White Emission through Alternating Current Electroluminescence
2-s2.0-85170083976,https://www.scopus.com/record/display.url?eid=2-s2.0-85170083976&origin=resultslist,2023,Conditional Counterfactual Causal Effect for Individual Attribution
2-s2.0-85179872922,https://www.scopus.com/record/display.url?eid=2-s2.0-85179872922&origin=resultslist,2022,Spin-orbit interactions of transverse sound
2-s2.0-85178028165,https://www.scopus.com/record/display.url?eid=2-s2.0-85178028165&origin=resultslist,2023,Greta: Towards a General Roadside Unit Deployment Framework
2-s2.0-85139822522,https://www.scopus.com/record/display.url?eid=2-s2.0-85139822522&origin=resultslist,2023,Low-Latency Robust Computing Vehicular Networks
2-s2.0-85088013402,https://www.scopus.com/record/display.url?eid=2-s2.0-85088013402&origin=resultslist,2020,Parallel generalized elliptical slice sampling with adaptive regional pseudo-priors
2-s2.0-85165350159,https://www.scopus.com/record/display.url?eid=2-s2.0-85165350159&origin=resultslist,2023,Spot Focusing Coma Correction by Linearly Polarized Dual-Transmitarray Antenna in the Terahertz Region
2-s2.0-85174388377,https://www.scopus.com/record/display.url?eid=2-s2.0-85174388377&origin=resultslist,2023,Robust Satisficing MDPs
2-s2.0-85173038166,https://www.scopus.com/record/display.url?eid=2-s2.0-85173038166&origin=resultslist,2023,Evolving Domain Generalization via Latent Structure-Aware Sequential Autoencoder
2-s2.0-85166257025,https://www.scopus.com/record/display.url?eid=2-s2.0-85166257025&origin=resultslist,2023,Symbiotically engineered crystalline-amorphous nanostructure in a strong-yet-stable Al alloy with large twinning-induced plasticity
2-s2.0-85135375994,https://www.scopus.com/record/display.url?eid=2-s2.0-85135375994&origin=resultslist,2022,A Control-Theoretic and Online Learning Approach to Self-Tuning Queue Management
